Ligand_ID,Mean_Affinity,Time
DB07985,-7.33,18.27382016
DB07238,-7.33,18.81934285
DB07826,-7.33,15.27819991
DB02014,-7.33,17.30245662
DB00206,-7.33,16.35303879
DB02486,-7.33,7.03150773
DB02474,-7.33,17.35761213
DB00776,-7.33,8.163424015
DB15414,-7.33,15.88452864
DB18073,-7.33,21.64125013
DB18013,-7.33,16.83442521
DB17100,-7.33,11.80741191
DB12376,-7.32,20.76385546
DB13360,-7.32,8.060569763
DB13425,-7.32,12.6693747
DB11260,-7.32,16.064569
DB11740,-7.32,16.04670596
DB12672,-7.32,9.793849707
DB08930,-7.32,14.71599007
DB01587,-7.32,10.63278055
DB07875,-7.32,23.37018681
DB05407,-7.32,17.38697767
DB13930,-7.32,15.23160887
DB13844,-7.32,11.55443096
DB02732,-7.32,39.86219001
DB03851,-7.32,13.01126146
DB04705,-7.32,16.78447104
DB04215,-7.32,13.35340261
DB07567,-7.32,17.21097612
DB07493,-7.32,9.171277285
DB06670,-7.32,19.83891511
DB07254,-7.32,20.70636106
DB02505,-7.32,17.70315123
DB00934,-7.32,10.9820137
DB01218,-7.32,21.99634504
DB01946,-7.32,19.47922587
DB07096,-7.32,12.08062148
DB06605,-7.32,16.21636319
DB07222,-7.32,15.14723945
DB11763,-7.31,14.85594368
DB11910,-7.31,18.6386683
DB11867,-7.31,16.6337471
DB13088,-7.31,18.57083178
DB08931,-7.31,18.25288844
DB05983,-7.31,8.603649855
DB03925,-7.31,20.5314858
DB11616,-7.31,24.73261833
DB12721,-7.31,15.2933588
DB00943,-7.31,13.87615395
DB01732,-7.31,18.49200654
DB00116,-7.31,11.78647256
DB18282,-7.31,11.7817502
DB15498,-7.31,15.46557117
DB14717,-7.31,8.80202198
DB16308,-7.31,19.30916691
DB13720,-7.31,11.92326045
DB14846,-7.31,12.67876863
DB16054,-7.31,13.32002783
DB16406,-7.31,28.44328976
DB14037,-7.31,12.57605338
DB00768,-7.3,15.58690858
DB08250,-7.3,17.8782804
DB07138,-7.3,19.43858576
DB06713,-7.3,9.821417332
DB07840,-7.3,13.014498
DB05608,-7.3,13.5468545
DB14854,-7.3,12.4802928
DB18104,-7.3,22.87146616
DB18408,-7.3,28.87000561
DB07845,-7.3,21.54528737
DB09123,-7.3,10.2515564
DB07695,-7.3,14.95326304
DB02217,-7.3,16.75928712
DB00169,-7.3,12.6827724
DB01720,-7.3,17.12032342
DB02015,-7.3,17.62066817
DB12868,-7.3,15.63153839
DB11749,-7.3,14.05585241
DB11987,-7.3,13.8968792
DB08305,-7.3,17.86078191
DB13118,-7.3,10.28447127
DB13471,-7.3,11.47050047
DB12322,-7.3,17.77530527
DB12085,-7.3,20.2929492
DB08000,-7.3,18.63752341
DB03916,-7.3,21.33416033
DB05936,-7.3,12.82373595
DB04849,-7.3,16.93533731
DB04097,-7.3,27.31130314
DB04791,-7.3,19.31083179
DB07651,-7.29,23.2947886
DB07991,-7.29,24.05407596
DB08569,-7.29,14.71394181
DB06680,-7.29,13.50209904
DB00751,-7.29,9.380811691
DB02020,-7.29,15.23461366
DB11487,-7.29,24.5542233
DB12295,-7.29,20.72623396
DB09233,-7.29,21.59775829
DB12515,-7.29,15.19730139
DB03495,-7.29,31.79168105
DB12651,-7.29,12.01036191
DB12483,-7.29,15.82252574
DB06831,-7.29,17.42414451
DB06789,-7.29,11.51161766
DB07999,-7.29,16.06628442
DB07729,-7.29,12.89125347
DB07741,-7.29,16.17218328
DB13993,-7.29,14.99861479
DB16060,-7.29,14.4727037
DB17032,-7.29,8.728550673
DB16036,-7.29,15.61686778
DB15881,-7.29,10.36390209
DB00831,-7.29,15.54552865
DB11880,-7.29,15.38034534
DB02573,-7.29,20.99924397
DB01765,-7.29,10.54136276
DB14917,-7.28,16.9814353
DB15102,-7.28,16.41018581
DB15214,-7.28,13.89929652
DB17039,-7.28,17.32277083
DB01185,-7.28,9.077225447
DB14054,-7.28,16.62922239
DB16218,-7.28,16.84812236
DB18214,-7.28,22.21229219
DB04942,-7.28,14.93113565
DB12553,-7.28,16.8974843
DB12284,-7.28,18.84113407
DB13175,-7.28,11.3529799
DB00247,-7.28,14.4575057
DB06159,-7.28,9.410055161
DB06622,-7.28,8.845376015
DB01338,-7.28,15.59158087
DB00947,-7.28,23.39091158
DB01410,-7.28,21.20125675
DB02031,-7.28,18.3769207
DB06597,-7.28,11.00145626
DB07455,-7.28,17.11894512
DB06918,-7.28,9.908619165
DB12548,-7.28,17.71730828
DB11734,-7.28,15.24723053
DB08184,-7.28,7.917074203
DB06940,-7.28,15.37761712
DB07653,-7.28,17.79994678
DB06410,-7.28,12.31464171
DB12264,-7.28,23.1070497
DB12141,-7.28,23.073488
DB06994,-7.28,18.55949235
DB08709,-7.28,8.011815548
DB15347,-7.28,11.35588527
DB18405,-7.28,12.72846675
DB17737,-7.28,15.44819927
DB12379,-7.27,11.74527335
DB12124,-7.27,12.8730557
DB02197,-7.27,19.03324628
DB12725,-7.27,17.82723713
DB12966,-7.27,16.47842884
DB08063,-7.27,15.84327555
DB07547,-7.27,12.45821714
DB00683,-7.27,19.61121154
DB08561,-7.27,10.61845255
DB14624,-7.27,9.567411423
DB14856,-7.27,17.42844462
DB14888,-7.27,14.11343765
DB00303,-7.27,19.28108144
DB00370,-7.27,10.04943061
DB01260,-7.27,12.59775758
DB06529,-7.27,13.78309798
DB16850,-7.27,14.80462694
DB07477,-7.27,10.26757336
DB06249,-7.27,20.61229658
DB00588,-7.27,13.04532647
DB00897,-7.26,11.49030876
DB14066,-7.26,13.5983417
DB15169,-7.26,16.72486567
DB07422,-7.26,20.93740368
DB08699,-7.26,8.074820518
DB07768,-7.26,8.832982779
DB06955,-7.26,21.09155512
DB08655,-7.26,6.708863735
DB08317,-7.26,15.6613903
DB07594,-7.26,17.20157647
DB06967,-7.26,16.37232542
DB07557,-7.26,11.13744593
DB07920,-7.26,12.5173645
DB00950,-7.26,19.59530568
DB01009,-7.26,10.91356492
DB07683,-7.26,10.28801441
DB00920,-7.26,9.677062035
DB13016,-7.26,20.22379351
DB09244,-7.26,8.97528863
DB11522,-7.26,11.79142523
DB04796,-7.26,20.67026591
DB13309,-7.26,13.56126285
DB02621,-7.26,11.43873024
DB05903,-7.26,13.5564611
DB09215,-7.26,13.88245964
DB13102,-7.26,11.30907893
DB11883,-7.26,17.81538534
DB02610,-7.26,12.23616052
DB11732,-7.26,18.13080382
DB11219,-7.26,7.95973587
DB11529,-7.26,9.81529212
DB16987,-7.26,21.75137234
DB01347,-7.26,25.48223829
DB14716,-7.26,13.53859615
DB18016,-7.26,21.17663074
DB16300,-7.26,23.26216221
DB14545,-7.26,19.87635279
DB08789,-7.24,11.1956389
DB09078,-7.24,19.07419038
DB12235,-7.24,10.21630311
DB03154,-7.24,12.46066666
DB08455,-7.24,14.00717854
DB05738,-7.24,12.92374945
DB03126,-7.24,23.74846554
DB09200,-7.24,15.7092042
DB11679,-7.24,14.52958775
DB12808,-7.24,14.56917429
DB04069,-7.24,7.844707489
DB14669,-7.24,14.09080911
DB15391,-7.24,20.70551682
DB00682,-7.24,12.48135376
DB16344,-7.24,14.31453252
DB00739,-7.24,14.35763597
DB01960,-7.24,22.88317227
DB06148,-7.24,7.254567385
DB06306,-7.24,12.97784805
DB08008,-7.24,16.91760015
DB07373,-7.24,12.0086906
DB07933,-7.24,17.33774495
DB07396,-7.24,16.6270752
DB08697,-7.24,10.45721364
DB07165,-7.24,17.54565501
DB06849,-7.24,11.3886497
DB13967,-7.24,18.58037329
DB07210,-7.24,15.21072221
DB06497,-7.24,20.08405638
DB16898,-7.24,10.83450675
DB08080,-7.23,18.08783555
DB08024,-7.23,13.48062038
DB08457,-7.23,14.70663404
DB06837,-7.23,19.27986574
DB08331,-7.23,13.21173048
DB07444,-7.23,14.76408458
DB00251,-7.23,15.56221509
DB08005,-7.23,14.04655766
DB08133,-7.23,13.69311714
DB17115,-7.23,19.73721123
DB14770,-7.23,15.2910521
DB00621,-7.23,8.998498678
DB07686,-7.23,22.54305267
DB08875,-7.23,20.50005889
DB03768,-7.23,19.52047467
DB03421,-7.23,11.87597132
DB17016,-7.23,15.92446637
DB07180,-7.23,12.48826456
DB06730,-7.23,8.153223276
DB08362,-7.23,19.3643589
DB08657,-7.23,17.63638592
DB01030,-7.23,12.1646111
DB05289,-7.23,11.45142913
DB13080,-7.23,15.80234742
DB12434,-7.23,33.25870705
DB04140,-7.23,19.09510469
DB16241,-7.22,21.65248346
DB16838,-7.22,20.18334651
DB15038,-7.22,9.362277508
DB07088,-7.22,13.95814753
DB08077,-7.22,18.03913426
DB07846,-7.22,16.11292005
DB07533,-7.22,12.87743306
DB00821,-7.22,10.57973075
DB02123,-7.22,17.15135741
DB00408,-7.22,7.583442926
DB08942,-7.22,11.90512443
DB07501,-7.22,15.5004127
DB01058,-7.22,9.260476351
DB07535,-7.22,12.07775283
DB07917,-7.22,17.6667974
DB08068,-7.22,14.79774594
DB07459,-7.22,14.23538685
DB00591,-7.22,12.06258273
DB01157,-7.22,15.28727603
DB14790,-7.22,14.64933825
DB09495,-7.22,11.32851577
DB04821,-7.22,13.49730182
DB04099,-7.22,32.75590277
DB11495,-7.22,11.68523574
DB12050,-7.22,17.23992801
DB18539,-7.22,28.37908792
DB15036,-7.22,24.66601276
DB04023,-7.22,27.91954732
DB11256,-7.22,22.72605014
DB09070,-7.22,9.435634136
DB03256,-7.22,24.15504861
DB15491,-7.21,9.743902206
DB15156,-7.21,15.23879075
DB17472,-7.21,15.25332308
DB16911,-7.21,16.09281468
DB16760,-7.21,18.54304934
DB00564,-7.21,9.543907404
DB01514,-7.21,9.692474365
DB01429,-7.21,10.74419594
DB14542,-7.21,16.84273553
DB15932,-7.21,16.00517416
DB13682,-7.21,18.05409694
DB01206,-7.21,10.94895244
DB01116,-7.21,10.76535463
DB07607,-7.21,13.57057428
DB16825,-7.21,10.81912756
DB07190,-7.21,15.3932445
DB03903,-7.21,15.52647924
DB06090,-7.21,9.018357277
DB11958,-7.21,18.5411818
DB11979,-7.21,20.63025045
DB11939,-7.21,20.88800645
DB09268,-7.21,19.34134841
DB08143,-7.21,17.42011738
DB07443,-7.21,11.26425505
DB06155,-7.21,20.31330466
DB08379,-7.21,17.77446055
DB07005,-7.21,19.91166377
DB05288,-7.21,14.81779051
DB11886,-7.21,19.23835349
DB03797,-7.21,36.69537807
DB03647,-7.21,17.41047311
DB01219,-7.21,13.40522051
DB07629,-7.21,21.82215977
DB07763,-7.2,12.81228709
DB08739,-7.2,12.37090611
DB07697,-7.2,18.66437936
DB13445,-7.2,11.83587193
DB07456,-7.2,15.72609591
DB12254,-7.2,18.97606039
DB13396,-7.2,13.86846209
DB07008,-7.2,13.22079849
DB01392,-7.2,12.63121867
DB00590,-7.2,11.10765648
DB11816,-7.2,20.74427915
DB13586,-7.2,6.088335514
DB06412,-7.2,9.653468132
DB08686,-7.2,8.840493441
DB07812,-7.2,27.98361874
DB06858,-7.2,15.18234777
DB00301,-7.2,24.57257724
DB01452,-7.2,11.44243503
DB07872,-7.2,24.09237885
DB01339,-7.2,13.90976167
DB00910,-7.2,13.85393023
DB08521,-7.2,16.36151052
DB00353,-7.2,14.21849728
DB14097,-7.2,16.88827014
DB07982,-7.2,19.54071641
DB14625,-7.2,14.98731327
DB14541,-7.2,13.83357525
DB14641,-7.2,15.03025246
DB14038,-7.2,12.91038179
DB18537,-7.2,27.1703577
DB08385,-7.2,10.92292857
DB02704,-7.2,26.20054197
DB07175,-7.2,12.72066736
DB07844,-7.2,16.34332037
DB08998,-7.2,11.16838217
DB05838,-7.2,11.8045094
DB02669,-7.2,19.40052652
DB04872,-7.2,23.35327101
DB16107,-7.2,18.20542049
DB11633,-7.2,20.71627569
DB12047,-7.2,14.7457478
DB13631,-7.2,11.09431219
DB04258,-7.2,14.89252234
DB05022,-7.19,11.48548031
DB04708,-7.19,28.87441325
DB08906,-7.19,15.3763392
DB00414,-7.19,17.60839725
DB06853,-7.19,17.64139652
DB13981,-7.19,12.07871509
DB17148,-7.19,16.2321701
DB18514,-7.19,33.30328918
DB13024,-7.19,17.40430021
DB11985,-7.19,13.9571445
DB00486,-7.19,11.5474546
DB00969,-7.19,13.80054259
DB02019,-7.19,12.30144143
DB12301,-7.19,19.38428879
DB12015,-7.19,14.13274264
DB15903,-7.19,14.19258356
DB01176,-7.19,8.439689875
DB00623,-7.19,21.43336248
DB13552,-7.19,16.0473249
DB09198,-7.19,18.24354124
DB11921,-7.19,9.825085163
DB08470,-7.19,11.84446239
DB14726,-7.19,18.2048831
DB02759,-7.19,25.00890517
DB08663,-7.19,11.68839669
DB08240,-7.19,11.6865077
DB08737,-7.19,7.960765123
DB07029,-7.19,10.72372651
DB12914,-7.19,14.59718418
DB06777,-7.19,13.76312375
DB06971,-7.19,15.84743166
DB07324,-7.19,15.73503518
DB07343,-7.19,14.17137408
DB03037,-7.19,11.45462227
DB07242,-7.19,16.62364578
DB00543,-7.18,16.24778628
DB08365,-7.18,22.37834144
DB13230,-7.18,14.3102982
DB12174,-7.18,18.98927975
DB11619,-7.18,11.42899704
DB12428,-7.18,15.71173739
DB15489,-7.18,14.7474103
DB16159,-7.18,12.52458382
DB16894,-7.18,10.72133851
DB04044,-7.18,21.79641628
DB16046,-7.18,15.16116786
DB13872,-7.18,14.5390358
DB17499,-7.18,13.58827519
DB07588,-7.18,15.84099412
DB08905,-7.18,7.898250341
DB12068,-7.18,13.19543457
DB12459,-7.18,20.96634126
DB08121,-7.18,9.979005575
DB08043,-7.18,15.58735156
DB04114,-7.18,8.006469011
DB08094,-7.18,16.91200328
DB07131,-7.18,13.86173224
DB08406,-7.18,11.72115803
DB08397,-7.18,12.547297
DB06237,-7.18,21.44374418
DB07393,-7.18,12.97290659
DB00146,-7.17,15.63767076
DB08735,-7.17,13.38537407
DB08207,-7.17,12.23937035
DB07779,-7.17,17.64677572
DB09274,-7.17,14.40436101
DB08736,-7.17,9.73270607
DB12275,-7.17,11.85318589
DB07620,-7.17,17.65331841
DB07693,-7.17,14.95617104
DB06276,-7.17,19.54729128
DB01234,-7.17,13.94288945
DB08046,-7.17,18.12004805
DB07512,-7.17,11.59339404
DB07702,-7.17,10.59765744
DB06739,-7.17,14.07338023
DB02479,-7.17,17.13399625
DB01471,-7.17,8.532270908
DB01179,-7.17,21.13330865
DB07755,-7.17,19.48242784
DB01871,-7.17,18.14039445
DB00829,-7.17,11.29284835
DB02255,-7.17,19.01631212
DB02341,-7.17,25.58791637
DB13174,-7.17,12.28410506
DB11948,-7.17,11.59627414
DB12500,-7.17,16.50952744
DB04071,-7.17,34.09216571
DB04177,-7.17,15.80705118
DB04142,-7.17,17.4496088
DB04836,-7.17,16.09712052
DB05169,-7.17,12.87127805
DB14217,-7.17,21.80345416
DB06194,-7.17,15.9275887
DB08608,-7.17,14.16530347
DB16067,-7.17,9.287310362
DB12148,-7.17,19.04861331
DB15670,-7.17,13.35948443
DB14127,-7.17,21.5855515
DB15499,-7.17,16.42534947
DB11786,-7.17,27.86111975
DB09246,-7.17,10.42419243
DB11811,-7.17,20.90634322
DB11765,-7.17,20.7071805
DB11591,-7.17,16.16333652
DB09178,-7.17,12.85151267
DB09168,-7.17,15.72239923
DB12505,-7.17,13.69603801
DB13463,-7.17,11.63626909
DB07154,-7.17,16.72478127
DB07654,-7.17,18.86331511
DB00896,-7.17,8.994104385
DB07460,-7.17,18.84235525
DB15275,-7.17,15.88320279
DB14681,-7.17,12.40043926
DB15221,-7.17,13.78534889
DB09227,-7.16,17.85518909
DB08089,-7.16,16.08450103
DB06157,-7.16,12.72457838
DB06932,-7.16,9.57731986
DB06747,-7.16,12.34696674
DB15092,-7.16,10.92226481
DB18029,-7.16,15.77383065
DB15057,-7.16,20.38973594
DB12547,-7.16,15.28518939
DB09219,-7.16,17.68198109
DB12252,-7.16,9.48040247
DB09193,-7.16,10.26654053
DB11912,-7.16,17.56489944
DB14867,-7.16,20.98545456
DB17264,-7.16,12.87781286
DB14634,-7.16,15.65040612
DB01768,-7.16,18.07129931
DB13939,-7.16,14.25943661
DB14640,-7.16,15.71145105
DB14801,-7.16,14.84944201
DB07643,-7.16,16.75810838
DB00589,-7.16,14.13942361
DB00470,-7.16,11.57933283
DB01591,-7.16,16.05947256
DB01104,-7.16,7.736979246
DB06993,-7.16,20.3842206
DB15566,-7.16,12.07516432
DB14654,-7.16,9.444873571
DB05465,-7.16,17.55754614
DB04001,-7.16,11.70251107
DB16014,-7.15,11.5539248
DB07340,-7.14,15.68163466
DB07901,-7.14,15.56219172
DB08597,-7.14,19.70487452
DB08039,-7.14,10.89221406
DB08742,-7.14,10.61807156
DB08224,-7.14,11.02586007
DB07183,-7.14,16.51260138
DB08341,-7.14,18.02265358
DB04578,-7.14,14.26827455
DB05408,-7.14,18.50935769
DB04563,-7.14,21.01392102
DB01420,-7.14,15.38073182
DB00650,-7.14,24.78541517
DB08631,-7.14,13.93028116
DB07500,-7.14,15.09885073
DB03199,-7.14,19.94465828
DB01500,-7.14,7.801660538
DB00546,-7.14,15.22775936
DB13846,-7.14,11.82452583
DB14637,-7.14,12.91332722
DB03771,-7.14,11.76947951
DB04847,-7.14,21.0673542
DB15565,-7.14,21.59948349
DB15949,-7.14,12.56520844
DB12574,-7.14,9.784210682
DB12573,-7.14,13.68632221
DB11743,-7.14,14.66379142
DB12579,-7.14,12.59763002
DB13642,-7.14,12.62986135
DB13591,-7.14,10.62876105
DB09190,-7.14,12.25084972
DB13667,-7.14,20.73680544
DB11841,-7.14,16.44465017
DB13386,-7.14,8.86128068
DB03368,-7.14,10.44055867
DB03058,-7.14,7.51334691
DB02799,-7.14,12.53921604
DB13349,-7.13,11.33935308
DB01561,-7.13,6.078244209
DB12543,-7.13,13.95007038
DB15919,-7.13,38.62735486
DB17820,-7.13,14.02151823
DB13514,-7.13,11.09207177
DB11827,-7.13,13.74988079
DB15062,-7.13,27.92140365
DB11865,-7.13,23.18119621
DB12048,-7.13,15.25266218
DB14737,-7.13,11.00247192
DB08355,-7.13,10.52343202
DB01938,-7.13,14.74223471
DB07644,-7.13,14.97369289
DB06860,-7.13,11.0519824
DB02383,-7.13,14.09522533
DB08393,-7.13,13.23197865
DB08701,-7.13,10.28925514
DB08694,-7.13,9.361841202
DB08556,-7.13,16.93238401
DB07715,-7.13,8.308200359
DB07616,-7.13,18.42120075
DB01532,-7.13,14.49231052
DB07971,-7.13,14.69644308
DB15265,-7.13,16.15032816
DB18463,-7.13,16.8474381
DB11263,-7.13,19.54524827
DB13554,-7.13,13.92435837
DB07126,-7.13,20.59050775
DB04022,-7.13,29.37836432
DB03682,-7.13,15.53227639
DB03477,-7.13,16.63832021
DB01958,-7.13,20.11538172
DB08148,-7.13,11.6186471
DB06744,-7.13,12.69754267
DB00203,-7.13,19.04247642
DB06735,-7.13,11.39539433
DB11560,-7.12,15.87332678
DB15106,-7.12,18.93918371
DB12206,-7.12,14.08462167
DB16056,-7.12,17.95606709
DB14664,-7.12,12.63447976
DB08860,-7.12,20.25905466
DB07534,-7.12,18.57676768
DB07395,-7.12,16.00860286
DB07469,-7.12,9.841496944
DB00559,-7.12,18.86422348
DB01647,-7.12,13.9323082
DB01967,-7.12,16.90780568
DB00227,-7.12,17.00538325
DB15191,-7.12,18.81405973
DB17297,-7.12,14.87157869
DB15121,-7.12,15.72354627
DB05239,-7.12,20.26649594
DB07936,-7.12,15.42891908
DB04306,-7.12,8.101437092
DB12006,-7.12,19.86631513
DB13958,-7.12,11.39204597
DB15031,-7.12,16.58033943
DB05676,-7.12,16.96334219
DB04861,-7.12,18.11960769
DB05327,-7.12,18.4287045
DB00157,-7.12,29.89788651
DB12412,-7.11,14.71618676
DB11712,-7.11,23.03228211
DB14736,-7.11,7.502555847
DB12867,-7.11,19.06879354
DB02703,-7.11,15.61142421
DB00328,-7.11,14.24710584
DB02510,-7.11,19.4587512
DB04571,-7.11,6.838441372
DB00926,-7.11,10.76489568
DB03777,-7.11,21.22328448
DB03035,-7.11,9.96884656
DB12140,-7.11,21.11958361
DB15151,-7.11,20.5352695
DB16259,-7.11,12.56336665
DB11636,-7.11,12.95232558
DB07403,-7.11,20.2432971
DB06346,-7.11,17.95774722
DB06827,-7.11,25.7258811
DB07943,-7.11,17.46355104
DB07067,-7.11,15.83477426
DB07578,-7.11,20.67447019
DB08662,-7.11,13.42149448
DB11430,-7.11,20.39531255
DB12269,-7.11,17.2715838
DB16869,-7.11,19.44708347
DB17414,-7.11,21.61467981
DB16087,-7.11,16.6004827
DB13713,-7.11,12.44262314
DB02062,-7.11,22.54911065
DB03671,-7.11,12.13192582
DB08391,-7.11,14.22718811
DB14071,-7.11,7.230693102
DB07858,-7.11,10.50355291
DB08799,-7.1,10.52827549
DB14902,-7.1,15.81839991
DB15490,-7.1,17.28748226
DB11511,-7.1,13.41577196
DB12183,-7.1,18.332093
DB13177,-7.1,12.2527616
DB12937,-7.1,16.9484787
DB11903,-7.1,18.3918364
DB15173,-7.1,19.13817215
DB18545,-7.1,14.88548183
DB16009,-7.1,17.5100069
DB08446,-7.1,19.91578984
DB08052,-7.1,14.39820218
DB08095,-7.1,18.64325762
DB07011,-7.1,14.18944049
DB07561,-7.1,16.02063155
DB08150,-7.1,20.55028796
DB08449,-7.1,16.17975974
DB06741,-7.1,12.55301738
DB07949,-7.1,14.2034409
DB00443,-7.1,9.797312737
DB00862,-7.1,14.01614189
DB07024,-7.1,20.31641865
DB13653,-7.1,14.96878266
DB03830,-7.1,14.81502795
DB07457,-7.1,12.16378903
DB02789,-7.1,8.341567993
DB00498,-7.1,7.437063217
DB05501,-7.1,13.84935808
DB07843,-7.1,18.84646964
DB07203,-7.1,19.9621315
DB09285,-7.1,17.81200862
DB00838,-7.1,14.70640564
DB00610,-7.1,10.19427943
DB00846,-7.1,12.6214745
DB03161,-7.1,23.83250523
DB07546,-7.09,16.13926196
DB14540,-7.09,17.53324962
DB18176,-7.09,19.93448734
DB08056,-7.09,13.80613232
DB15209,-7.09,18.66073728
DB16216,-7.09,15.42837501
DB17097,-7.09,15.47434759
DB08595,-7.09,9.456786633
DB18303,-7.09,18.66158342
DB14753,-7.09,11.16590381
DB09181,-7.09,15.79762959
DB11871,-7.09,27.13327527
DB12158,-7.09,16.73231411
DB13929,-7.09,20.6867435
DB08042,-7.09,15.92657828
DB13004,-7.09,11.31786108
DB11750,-7.09,11.28014994
DB07706,-7.09,9.938351631
DB09175,-7.09,14.4692471
DB12194,-7.09,10.634269
DB13064,-7.09,7.66774559
DB12929,-7.09,18.25828624
DB07539,-7.09,9.998817205
DB09272,-7.09,23.10614491
DB12432,-7.09,20.32823706
DB12704,-7.09,13.66553974
DB07676,-7.09,20.67872047
DB07146,-7.09,15.50057793
DB13044,-7.09,23.12761927
DB01763,-7.09,33.78785586
DB00283,-7.09,10.44686198
DB00304,-7.09,9.587420225
DB02421,-7.09,30.66633391
DB02673,-7.09,17.61752224
DB00547,-7.09,10.1873765
DB03490,-7.09,9.731359959
DB02557,-7.09,21.50976181
DB01456,-7.09,8.061414242
DB00692,-7.09,14.51583242
DB06870,-7.08,10.05159807
DB16033,-7.08,20.07030678
DB13782,-7.08,9.488135338
DB15777,-7.08,14.73531914
DB08382,-7.08,14.53232145
DB08307,-7.08,11.81019092
DB13223,-7.08,11.19531751
DB16217,-7.08,15.62834978
DB18065,-7.08,16.46789503
DB07235,-7.08,22.18461299
DB07206,-7.08,10.54688668
DB17083,-7.08,20.4075377
DB15316,-7.08,21.23092175
DB18009,-7.08,16.35580349
DB16114,-7.08,17.03054237
DB08671,-7.08,8.989652634
DB11960,-7.08,13.40418553
DB13528,-7.08,9.412932396
DB11443,-7.08,14.45635486
DB12325,-7.08,20.36768866
DB12930,-7.08,11.6378994
DB12120,-7.08,17.06098533
DB15168,-7.08,20.09643579
DB15464,-7.08,15.49548268
DB16065,-7.08,26.41424465
DB00396,-7.08,9.20730567
DB00860,-7.08,11.35301685
DB02358,-7.08,19.32436299
DB00214,-7.08,14.57372093
DB03996,-7.08,19.062114
DB04549,-7.08,13.46244311
DB15984,-7.08,9.745915413
DB16167,-7.08,17.72539544
DB16193,-7.08,17.96443009
DB08820,-7.08,14.71522522
DB01480,-7.08,18.28026271
DB01231,-7.08,18.03834701
DB02756,-7.08,11.13187647
DB01430,-7.08,18.80659437
DB12825,-7.07,16.61430359
DB12985,-7.07,15.79564071
DB16145,-7.07,13.44581676
DB12715,-7.07,10.31067991
DB01252,-7.07,16.07876706
DB09235,-7.07,25.73128295
DB12336,-7.07,20.4676671
DB12354,-7.07,11.28156185
DB11789,-7.07,14.08658385
DB13358,-7.07,11.84736109
DB13551,-7.07,8.945974588
DB05107,-7.07,10.60196972
DB08609,-7.07,15.2704258
DB08022,-7.07,20.2763114
DB06370,-7.07,16.18349648
DB15163,-7.07,24.80532837
DB07043,-7.07,14.08491564
DB00603,-7.07,9.267668962
DB01513,-7.07,12.68445826
DB01261,-7.07,15.95070362
DB00663,-7.07,12.17246294
DB00611,-7.07,10.58103013
DB01772,-7.07,18.30323124
DB01767,-7.07,11.68148351
DB00324,-7.07,11.73563004
DB02547,-7.07,29.28138399
DB04239,-7.07,17.69754601
DB04574,-7.07,16.25426292
DB04482,-7.07,29.81242776
DB03124,-7.07,19.47767067
DB12204,-7.07,14.95732784
DB12408,-7.07,23.2594552
DB01753,-7.07,25.97733712
DB08390,-7.07,14.57371187
DB13728,-7.07,14.21001029
DB14644,-7.07,17.02649045
DB07792,-7.07,21.70863342
DB03062,-7.06,16.18389845
DB08564,-7.06,13.91315317
DB17021,-7.06,13.55004239
DB07161,-7.06,9.536901474
DB07447,-7.06,9.822763443
DB05105,-7.06,11.32906747
DB14993,-7.06,19.68827581
DB15282,-7.06,14.15057135
DB15945,-7.06,12.15407753
DB14899,-7.06,15.27774763
DB06857,-7.06,16.84838271
DB06781,-7.06,16.64454293
DB07786,-7.06,17.00605893
DB18689,-7.06,29.75820637
DB07724,-7.06,11.00244141
DB04573,-7.06,18.21224976
DB01196,-7.06,14.99330878
DB11934,-7.06,19.71533298
DB08973,-7.06,13.86617565
DB09214,-7.06,12.05798936
DB08974,-7.06,12.01316833
DB13166,-7.06,14.0286355
DB08903,-7.06,20.36656523
DB13957,-7.04,15.21498132
DB16267,-7.04,17.35744309
DB12273,-7.04,9.234324455
DB08915,-7.04,17.30284142
DB11994,-7.04,9.22224021
DB13816,-7.04,24.43743563
DB08971,-7.04,13.12100768
DB04513,-7.04,16.30732346
DB03638,-7.04,26.8113327
DB03449,-7.04,16.04381871
DB06983,-7.04,13.35502911
DB03751,-7.04,26.8467133
DB03758,-7.04,12.40688634
DB06590,-7.04,26.89395523
DB16011,-7.04,17.88325
DB15669,-7.04,11.67548728
DB07489,-7.04,13.99854946
DB15449,-7.04,21.5752244
DB18250,-7.04,18.69204354
DB13919,-7.04,17.16840625
DB07772,-7.04,22.20620179
DB04706,-7.04,13.83321118
DB11943,-7.04,18.52866697
DB12011,-7.04,13.47461915
DB12167,-7.04,17.90415192
DB11885,-7.04,15.37909579
DB00255,-7.04,10.20156884
DB00882,-7.04,14.77731323
DB01979,-7.04,15.13422441
DB01153,-7.04,21.28846908
DB00959,-7.04,9.747306585
DB00319,-7.04,24.35081887
DB07929,-7.04,17.06312895
DB00784,-7.03,19.0821178
DB12025,-7.03,13.37996387
DB13499,-7.03,15.32803178
DB12494,-7.03,13.55708909
DB08986,-7.03,10.84360337
DB11901,-7.03,17.78737617
DB13943,-7.03,13.07445836
DB12238,-7.03,15.75438643
DB12270,-7.03,10.76834536
DB01713,-7.03,29.99548721
DB07127,-7.03,15.83438039
DB07244,-7.03,18.24727511
DB15685,-7.03,16.40620995
DB13766,-7.03,19.7943511
DB13710,-7.03,7.160357475
