Ligand_ID,Mean_Affinity,Time
DB15343,-7.92,24.20705843
DB16100,-7.92,15.03148317
DB00246,-7.92,9.906787395
DB07406,-7.92,26.34516358
DB18057,-7.92,39.08035851
DB16928,-7.92,12.33452892
DB16823,-7.91,26.35011601
DB12781,-7.91,27.96541905
DB12318,-7.91,41.31641459
DB12580,-7.91,39.59896445
DB13607,-7.91,12.11488748
DB14840,-7.91,27.53361225
DB16863,-7.91,15.98632836
DB16256,-7.91,37.0113318
DB15830,-7.91,17.02075863
DB03067,-7.91,32.59938931
DB07817,-7.91,32.23288774
DB08674,-7.91,10.6097486
DB16843,-7.91,27.44558191
DB16191,-7.91,20.68347192
DB06844,-7.91,32.12349558
DB08520,-7.91,19.17469597
DB04392,-7.91,14.48229265
DB12267,-7.91,17.22526526
DB11452,-7.91,11.82514596
DB16703,-7.91,27.71431541
DB02015,-7.91,10.70443821
DB05678,-7.91,32.07426882
DB08131,-7.9,24.56726217
DB07765,-7.9,30.04284954
DB06409,-7.9,30.07923007
DB08962,-7.9,28.54816675
DB12419,-7.9,35.5206449
DB11766,-7.9,28.97371888
DB07333,-7.9,32.75675106
DB08015,-7.9,23.0673883
DB03777,-7.9,22.83408356
DB01212,-7.9,12.36454201
DB14935,-7.9,23.25227094
DB17159,-7.9,27.20024204
DB03276,-7.89,19.56098151
DB06469,-7.89,34.10908771
DB08010,-7.89,23.56344223
DB08878,-7.89,26.86543512
DB09534,-7.89,35.61759043
DB02259,-7.89,12.26435089
DB16253,-7.89,13.77289248
DB12571,-7.89,24.96633554
DB18012,-7.89,30.44176388
DB17832,-7.89,29.7373395
DB17578,-7.89,36.92526507
DB17568,-7.88,31.47139788
DB15247,-7.88,28.77920604
DB17171,-7.88,58.65737748
DB09280,-7.88,27.68444228
DB07307,-7.88,22.5684309
DB00984,-7.88,7.47276926
DB12220,-7.87,19.4114244
DB15385,-7.87,30.57062411
DB17506,-7.87,24.4323945
DB16844,-7.87,29.63185263
DB12260,-7.87,28.81759381
DB11703,-7.87,30.98731422
DB01761,-7.87,11.38885808
DB02551,-7.87,7.502959013
DB07978,-7.87,29.16638899
DB04785,-7.87,48.36232424
DB17018,-7.87,27.21370721
DB17560,-7.87,51.17593455
DB07545,-7.87,28.43600011
DB06080,-7.87,17.50825739
DB16406,-7.86,48.12576175
DB16252,-7.86,30.33040667
DB18052,-7.86,38.58567524
DB12368,-7.86,25.55561924
DB13490,-7.86,28.72793841
DB12550,-7.86,26.96761847
DB07666,-7.86,25.47516584
